"","X1","sessionId","userid","cond","ip_check","attention_check","senario","decision","comfort","useful","risk","appropriate","expected","id","default","framing","ask.reason","who","what","purpose","collection","page","whof","purposef","collectionf","whatf","cstore","caction"
"883",1463,113,83878,681,FALSE,0,81670,0,-3,-3,-3,-3,0,1463,1,2,0,6,2,2,6,7,"tv","opauto","remreco","cohvac","remserv","reco"
"884",1464,113,83878,681,FALSE,0,81680,1,1,1,1,1,1,1464,1,2,0,7,3,3,7,8,"alarm","alert","remserv","cowash","remserv","nothing"
"885",1465,113,83878,681,FALSE,0,81690,0,-3,-3,-2,-3,2,1465,1,2,0,2,6,3,10,9,"hvac","alert","remrecoshr","cotv","share","reco"
"886",1466,113,83878,681,FALSE,0,81700,1,1,2,0,1,1,1466,1,2,0,0,8,3,0,10,"secu","alert","locally","locsens","locally","nothing"
"887",1467,113,83878,681,FALSE,0,81710,1,1,1,0,1,1,1467,1,2,0,4,0,0,4,11,"light","preshouse","remopti","cosecu","remserv","opti"
"888",1468,113,83878,681,FALSE,0,81720,0,-3,-3,-3,-1,2,1468,1,2,0,1,5,2,9,12,"refr","opauto","reminsishr","coassis","share","insight"
"889",1496,116,20387,291,FALSE,1,34810,1,2,1,2,2,2,1496,0,2,0,2,0,3,10,1,"hvac","alert","remrecoshr","cosecu","share","reco"
"890",1497,116,20387,291,FALSE,1,34820,1,2,2,3,3,2,1497,0,2,0,4,6,0,4,2,"light","preshouse","remopti","cotv","remserv","opti"
"891",1498,116,20387,291,FALSE,1,34830,1,3,3,3,2,2,1498,0,2,1,1,11,2,9,3,"refr","opauto","reminsishr","watch","share","insight"
"892",1499,116,20387,291,FALSE,1,34840,1,2,2,2,2,2,1499,0,2,0,5,7,1,5,4,"assis","lochouse","reminsi","coalarm","remserv","insight"
"893",1500,116,20387,291,FALSE,1,34850,1,2,2,2,2,2,1500,0,2,1,0,2,3,0,5,"secu","alert","locally","cohvac","locally","nothing"
"894",1501,116,20387,291,FALSE,1,34860,1,2,2,2,2,2,1501,0,2,1,6,8,2,6,6,"tv","opauto","remreco","locsens","remserv","reco"
"895",1502,116,20387,291,FALSE,1,34870,1,2,2,2,2,2,1502,0,2,0,0,10,1,8,7,"secu","lochouse","remoptishr","micro","share","opti"
"896",1503,116,20387,291,FALSE,1,34880,1,2,2,2,2,2,1503,0,2,0,3,1,0,11,8,"wash","preshouse","remshr","corefri","share","nothing"
"897",1504,116,20387,291,FALSE,1,34890,1,2,2,2,2,2,1504,0,2,0,1,3,0,1,9,"refr","preshouse","locopti","cowash","locally","opti"
"898",1505,116,20387,291,FALSE,1,34900,1,2,2,2,2,2,1505,0,2,0,7,9,3,7,10,"alarm","alert","remserv","cam","remserv","nothing"
"899",1506,116,20387,291,FALSE,1,34910,1,2,2,2,2,2,1506,0,2,0,2,4,1,2,11,"hvac","lochouse","locinsi","colight","locally","insight"
"900",1507,116,20387,291,FALSE,1,34920,1,2,2,2,2,2,1507,0,2,1,3,5,2,3,12,"wash","opauto","locreco","coassis","locally","reco"
"901",1535,119,16621,169,FALSE,0,20170,1,2,2,2,2,1,1535,0,1,0,1,11,2,11,1,"refr","opauto","remshr","watch","share","nothing"
"902",1536,119,16621,169,FALSE,0,20180,0,-2,-1,-2,-1,-2,1536,0,1,1,1,3,0,3,2,"refr","preshouse","locreco","cowash","locally","reco"
"903",1537,119,16621,169,FALSE,0,20190,1,-1,1,-1,1,-1,1537,0,1,0,3,5,3,5,3,"wash","alert","reminsi","coassis","remserv","insight"
"904",1538,119,16621,169,FALSE,0,20200,0,-3,-1,-2,-1,-2,1538,0,1,0,5,7,1,7,4,"assis","lochouse","remserv","coalarm","remserv","nothing"
"905",1539,119,16621,169,FALSE,0,20210,1,1,2,1,1,1,1539,0,1,1,4,6,0,6,5,"light","preshouse","remreco","cotv","remserv","reco"
"906",1540,119,16621,169,FALSE,0,20220,0,-3,1,-2,0,-2,1540,0,1,0,0,10,1,10,6,"secu","lochouse","remrecoshr","micro","share","reco"
"907",1541,119,16621,169,FALSE,0,20230,1,1,1,1,1,1,1541,0,1,1,6,0,1,0,7,"tv","lochouse","locally","cosecu","locally","nothing"
"908",1542,119,16621,169,FALSE,0,20240,1,1,2,1,2,-1,1542,0,1,0,6,8,3,8,8,"tv","alert","remoptishr","locsens","share","opti"
"909",1543,119,16621,169,FALSE,0,20250,1,2,2,1,2,2,1543,0,1,0,2,4,2,4,9,"hvac","opauto","remopti","colight","remserv","opti"
"910",1544,119,16621,169,FALSE,0,20260,1,2,2,1,2,1,1544,0,1,0,7,1,2,1,10,"alarm","opauto","locopti","corefri","locally","opti"
"911",1545,119,16621,169,FALSE,0,20270,1,2,2,2,2,2,1545,0,1,0,0,2,3,2,11,"secu","alert","locinsi","cohvac","locally","insight"
"912",1546,119,16621,169,FALSE,0,20280,0,-2,0,-2,-1,-1,1546,0,1,1,7,9,0,9,12,"alarm","preshouse","reminsishr","cam","share","insight"
"913",1561,121,65067,148,FALSE,0,17650,0,-3,-3,-3,-3,-3,1561,0,1,0,3,6,0,3,1,"wash","preshouse","locreco","cotv","locally","reco"
"914",1562,121,65067,148,FALSE,0,17660,0,-3,-3,-2,-3,-3,1562,0,1,0,1,4,2,1,2,"refr","opauto","locopti","colight","locally","opti"
"915",1563,121,65067,148,FALSE,0,17670,0,-3,-3,-2,-2,-3,1563,0,1,1,2,5,3,2,3,"hvac","alert","locinsi","coassis","locally","insight"
"916",1564,121,65067,148,FALSE,0,17680,0,-3,-3,-3,-3,-1,1564,0,1,0,6,9,0,6,4,"tv","preshouse","remreco","cam","remserv","reco"
"917",1565,121,65067,148,FALSE,0,17690,0,-3,-3,-3,-3,-3,1565,0,1,1,3,2,2,11,5,"wash","opauto","remshr","cohvac","share","nothing"
"918",1566,121,65067,148,FALSE,0,17700,0,-3,-3,-3,-3,-3,1566,0,1,0,1,0,0,9,6,"refr","preshouse","reminsishr","cosecu","share","insight"
"919",1567,121,65067,148,FALSE,0,17710,0,-3,-3,-3,-3,-3,1567,0,1,1,5,8,3,5,7,"assis","alert","reminsi","locsens","remserv","insight"
"920",1568,121,65067,148,FALSE,0,17720,0,-3,-3,-3,-3,-3,1568,0,1,0,4,7,2,4,8,"light","opauto","remopti","coalarm","remserv","opti"
"921",1569,121,65067,148,FALSE,0,17730,0,-3,-3,-3,-3,-3,1569,0,1,0,2,1,1,10,9,"hvac","lochouse","remrecoshr","corefri","share","reco"
"922",1570,121,65067,148,FALSE,0,17740,0,-3,-3,-3,-3,-2,1570,0,1,1,0,11,3,8,10,"secu","alert","remoptishr","watch","share","opti"
"923",1571,121,65067,148,FALSE,0,17750,0,-3,-2,-3,-3,-3,1571,0,1,0,7,10,1,7,11,"alarm","lochouse","remserv","micro","remserv","nothing"
"924",1572,121,65067,148,FALSE,0,17760,0,-3,-3,-2,-2,-1,1572,0,1,0,0,3,1,0,12,"secu","lochouse","locally","cowash","locally","nothing"
"925",1600,124,93888,334,FALSE,0,39970,1,3,3,3,3,3,1600,0,2,0,2,0,2,3,1,"hvac","opauto","locreco","cosecu","locally","reco"
"926",1601,124,93888,334,FALSE,0,39980,0,-2,0,0,0,-1,1601,0,2,0,6,4,3,7,2,"tv","alert","remserv","colight","remserv","nothing"
"927",1602,124,93888,334,FALSE,0,39990,0,-1,-1,-1,-1,-2,1602,0,2,0,7,9,3,0,3,"alarm","alert","locally","cam","locally","nothing"
"928",1603,124,93888,334,FALSE,0,40000,0,-3,1,-2,-3,-1,1603,0,2,0,1,7,3,10,4,"refr","alert","remrecoshr","coalarm","share","reco"
"929",1604,124,93888,334,FALSE,0,40010,1,3,1,2,0,-2,1604,0,2,1,1,11,1,2,5,"refr","lochouse","locinsi","watch","locally","insight"
"930",1605,124,93888,334,FALSE,0,40020,0,-3,-2,-3,-3,-3,1605,0,2,1,7,5,1,8,6,"alarm","lochouse","remoptishr","coassis","share","opti"
"931",1606,124,93888,334,FALSE,0,40030,0,-3,0,-1,-1,-2,1606,0,2,0,0,6,2,9,7,"secu","opauto","reminsishr","cotv","share","insight"
"932",1607,124,93888,334,FALSE,0,40040,1,3,3,3,3,2,1607,0,2,0,5,3,2,6,8,"assis","opauto","remreco","cowash","remserv","reco"
"933",1608,124,93888,334,FALSE,0,40050,1,3,1,2,2,-1,1608,0,2,0,3,1,0,4,9,"wash","preshouse","remopti","corefri","remserv","opti"
"934",1609,124,93888,334,FALSE,0,40060,0,-3,2,-3,-3,1,1609,0,2,1,2,8,0,11,10,"hvac","preshouse","remshr","locsens","share","nothing"
"935",1610,124,93888,334,FALSE,0,40070,1,3,2,2,2,2,1610,0,2,0,0,10,0,1,11,"secu","preshouse","locopti","micro","locally","opti"
"936",1611,124,93888,334,FALSE,0,40080,1,3,2,2,2,2,1611,0,2,1,4,2,1,5,12,"light","lochouse","reminsi","cohvac","remserv","insight"
"937",1626,126,63719,792,FALSE,0,94930,1,1,2,1,0,0,1626,2,0,0,2,4,2,5,1,"hvac","opauto","reminsi","colight","remserv","insight"
"938",1627,126,63719,792,FALSE,0,94940,0,-2,1,-2,0,0,1627,2,0,0,4,6,0,7,2,"light","preshouse","remserv","cotv","remserv","nothing"
"939",1628,126,63719,792,FALSE,0,94950,0,-2,-2,-2,0,0,1628,2,0,1,3,5,3,6,3,"wash","alert","remreco","coassis","remserv","reco"
"940",1629,126,63719,792,FALSE,0,94960,0,-2,1,-1,0,0,1629,2,0,0,6,0,1,1,4,"tv","lochouse","locopti","cosecu","locally","opti"
"941",1630,126,63719,792,FALSE,0,94970,0,0,-2,1,0,0,1630,2,0,0,7,1,2,2,5,"alarm","opauto","locinsi","corefri","locally","insight"
"942",1631,126,63719,792,FALSE,0,94980,0,-1,-2,-2,-1,0,1631,2,0,1,0,2,3,3,6,"secu","alert","locreco","cohvac","locally","reco"
"943",1632,126,63719,792,FALSE,0,94990,0,-3,-3,-3,-3,1,1632,2,0,0,7,9,0,10,7,"alarm","preshouse","remrecoshr","cam","share","reco"
"944",1633,126,63719,792,FALSE,0,95000,0,-3,-3,-3,-3,1,1633,2,0,1,6,8,3,9,8,"tv","alert","reminsishr","locsens","share","insight"
"945",1634,126,63719,792,FALSE,0,95010,0,0,-3,0,-2,-1,1634,2,0,0,1,3,1,4,9,"refr","lochouse","remopti","cowash","remserv","opti"
"946",1635,126,63719,792,FALSE,0,95020,0,-1,-2,-1,-1,0,1635,2,0,0,5,7,2,8,10,"assis","opauto","remoptishr","coalarm","share","opti"
"947",1636,126,63719,792,FALSE,0,95030,0,-3,-3,-3,-3,0,1636,2,0,0,0,10,1,11,11,"secu","lochouse","remshr","micro","share","nothing"
"948",1637,126,63719,792,FALSE,0,95040,1,1,1,1,1,2,1637,2,0,1,5,11,0,0,12,"assis","preshouse","locally","watch","locally","nothing"
"949",1639,127,71931,153,FALSE,0,18250,1,2,3,3,2,2,1639,0,1,1,7,11,0,3,1,"alarm","preshouse","locreco","watch","locally","reco"
"950",1640,127,71931,153,FALSE,0,18260,0,-2,0,-2,0,0,1640,0,1,0,0,0,2,4,2,"secu","opauto","remopti","cosecu","remserv","opti"
"951",1641,127,71931,153,FALSE,0,18270,1,0,1,1,3,3,1641,0,1,0,6,6,1,10,3,"tv","lochouse","remrecoshr","cotv","share","reco"
"952",1642,127,71931,153,FALSE,0,18280,1,1,3,2,2,-1,1642,0,1,0,1,1,3,5,4,"refr","alert","reminsi","corefri","remserv","insight"
"953",1643,127,71931,153,FALSE,0,18290,0,-2,-1,-1,-1,-1,1643,0,1,0,6,10,3,2,5,"tv","alert","locinsi","micro","locally","insight"
"954",1644,127,71931,153,FALSE,0,18300,1,0,2,0,1,1,1644,0,1,0,4,4,3,8,6,"light","alert","remoptishr","colight","share","opti"
"955",1645,127,71931,153,FALSE,0,18310,1,-1,2,1,1,1,1645,0,1,0,3,3,1,7,7,"wash","lochouse","remserv","cowash","remserv","nothing"
"956",1646,127,71931,153,FALSE,0,18320,1,2,2,2,2,2,1646,0,1,0,7,7,2,11,8,"alarm","opauto","remshr","coalarm","share","nothing"
"957",1647,127,71931,153,FALSE,0,18330,1,3,3,3,2,2,1647,0,1,1,5,5,0,9,9,"assis","preshouse","reminsishr","coassis","share","insight"
"958",1648,127,71931,153,FALSE,0,18340,1,1,1,1,1,1,1648,0,1,0,5,9,2,1,10,"assis","opauto","locopti","cam","locally","opti"
"959",1649,127,71931,153,FALSE,0,18350,1,2,2,2,2,1,1649,0,1,1,2,2,0,6,11,"hvac","preshouse","remreco","cohvac","remserv","reco"
"960",1650,127,71931,153,FALSE,0,18360,1,2,2,0,1,1,1650,0,1,1,4,8,1,0,12,"light","lochouse","locally","locsens","locally","nothing"
"961",1652,128,12408,624,FALSE,1,74770,0,-1,-3,0,0,-3,1652,1,1,0,1,1,0,2,1,"refr","preshouse","locinsi","corefri","locally","insight"
"962",1653,128,12408,624,FALSE,1,74780,1,2,1,1,1,-1,1653,1,1,1,1,9,2,10,2,"refr","opauto","remrecoshr","cam","share","reco"
"963",1654,128,12408,624,FALSE,1,74790,1,2,2,1,2,1,1654,1,1,0,0,8,1,9,3,"secu","lochouse","reminsishr","locsens","share","insight"
"964",1655,128,12408,624,FALSE,1,74800,1,3,3,3,3,3,1655,1,1,1,6,6,2,7,4,"tv","opauto","remserv","cotv","remserv","nothing"
"965",1656,128,12408,624,FALSE,1,74810,1,2,3,0,2,3,1656,1,1,0,5,5,1,6,5,"assis","lochouse","remreco","coassis","remserv","reco"
"966",1657,128,12408,624,FALSE,1,74820,0,-2,-2,-1,-2,-2,1657,1,1,0,2,10,3,11,6,"hvac","alert","remshr","micro","share","nothing"
"967",1658,128,12408,624,FALSE,1,74830,1,1,1,0,1,-1,1658,1,1,0,2,2,1,3,7,"hvac","lochouse","locreco","cohvac","locally","reco"
"968",1659,128,12408,624,FALSE,1,74840,1,2,2,-1,2,2,1659,1,1,0,7,7,0,8,8,"alarm","preshouse","remoptishr","coalarm","share","opti"
"969",1660,128,12408,624,FALSE,1,74850,1,3,3,1,3,3,1660,1,1,0,4,4,0,5,9,"light","preshouse","reminsi","colight","remserv","insight"
"970",1661,128,12408,624,FALSE,1,74860,1,1,1,1,0,-1,1661,1,1,1,3,3,3,4,10,"wash","alert","remopti","cowash","remserv","opti"
"971",1662,128,12408,624,FALSE,1,74870,1,3,3,3,3,3,1662,1,1,0,7,11,2,0,11,"alarm","opauto","locally","watch","locally","nothing"
"972",1663,128,12408,624,FALSE,1,74880,1,3,3,3,3,3,1663,1,1,1,0,0,3,1,12,"secu","alert","locopti","cosecu","locally","opti"
"973",1665,129,196,512,FALSE,0,61330,0,-3,-2,2,1,-2,1665,1,0,0,3,0,3,5,1,"wash","alert","reminsi","cosecu","remserv","insight"
"974",1666,129,196,512,FALSE,0,61340,1,-1,2,2,2,1,1666,1,0,0,4,1,0,6,2,"light","preshouse","remreco","corefri","remserv","reco"
"975",1667,129,196,512,FALSE,0,61350,0,-3,-2,-2,-2,-2,1667,1,0,0,1,6,2,11,3,"refr","opauto","remshr","cotv","share","nothing"
"976",1668,129,196,512,FALSE,0,61360,1,2,2,3,2,-1,1668,1,0,1,5,2,1,7,4,"assis","lochouse","remserv","cohvac","remserv","nothing"
"977",1669,129,196,512,FALSE,0,61370,1,2,3,2,2,2,1669,1,0,0,7,4,0,9,5,"alarm","preshouse","reminsishr","colight","share","insight"
"978",1670,129,196,512,FALSE,0,61380,0,0,1,-3,-2,-2,1670,1,0,1,0,5,1,10,6,"secu","lochouse","remrecoshr","coassis","share","reco"
"979",1671,129,196,512,FALSE,0,61390,0,-3,-3,-2,-3,-3,1671,1,0,0,6,7,1,0,7,"tv","lochouse","locally","coalarm","locally","nothing"
"980",1672,129,196,512,FALSE,0,61400,0,-3,-1,2,-1,-3,1672,1,0,0,1,10,0,3,8,"refr","preshouse","locreco","micro","locally","reco"
"981",1673,129,196,512,FALSE,0,61410,1,2,2,2,2,2,1673,1,0,1,7,8,2,1,9,"alarm","opauto","locopti","locsens","locally","opti"
"982",1674,129,196,512,FALSE,0,61420,1,1,3,2,2,2,1674,1,0,0,0,9,3,2,10,"secu","alert","locinsi","cam","locally","insight"
"983",1675,129,196,512,FALSE,0,61430,0,-2,-1,-2,-2,-2,1675,1,0,0,6,3,3,8,11,"tv","alert","remoptishr","cowash","share","opti"
"984",1676,129,196,512,FALSE,0,61440,1,3,3,3,3,3,1676,1,0,1,2,11,2,4,12,"hvac","opauto","remopti","watch","remserv","opti"
"985",1691,131,48840,230,FALSE,0,27490,0,-3,2,-2,2,2,1691,0,1,1,7,9,0,8,1,"alarm","preshouse","remoptishr","cam","share","opti"
"986",1692,131,48840,230,FALSE,0,27500,1,2,2,1,2,2,1692,0,1,0,3,5,3,4,2,"wash","alert","remopti","coassis","remserv","opti"
"987",1693,131,48840,230,FALSE,0,27510,1,2,2,2,2,1,1693,0,1,0,0,10,1,9,3,"secu","lochouse","reminsishr","micro","share","insight"
"988",1694,131,48840,230,FALSE,0,27520,1,2,2,2,2,2,1694,0,1,0,0,2,3,1,4,"secu","alert","locopti","cohvac","locally","opti"
"989",1695,131,48840,230,FALSE,0,27530,0,1,-2,2,2,0,1695,0,1,1,1,3,0,2,5,"refr","preshouse","locinsi","cowash","locally","insight"
"990",1696,131,48840,230,FALSE,0,27540,0,2,-2,2,1,-2,1696,0,1,0,7,1,2,0,6,"alarm","opauto","locally","corefri","locally","nothing"
"991",1697,131,48840,230,FALSE,0,27550,0,-2,-2,-2,-2,-2,1697,0,1,0,5,7,1,6,7,"assis","lochouse","remreco","coalarm","remserv","reco"
"992",1698,131,48840,230,FALSE,0,27560,0,-2,-2,-2,-2,-2,1698,0,1,1,4,6,0,5,8,"light","preshouse","reminsi","cotv","remserv","insight"
"993",1699,131,48840,230,FALSE,0,27570,0,0,-2,-1,-1,-1,1699,0,1,0,1,11,2,10,9,"refr","opauto","remrecoshr","watch","share","reco"
"994",1700,131,48840,230,FALSE,0,27580,0,1,-2,1,0,0,1700,0,1,0,2,4,1,3,10,"hvac","lochouse","locreco","colight","locally","reco"
"995",1701,131,48840,230,FALSE,0,27590,0,-3,-2,-3,-3,-2,1701,0,1,1,2,0,3,11,11,"hvac","alert","remshr","cosecu","share","nothing"
"996",1702,131,48840,230,FALSE,0,27600,0,-2,-2,-2,-3,-2,1702,0,1,0,6,8,2,7,12,"tv","opauto","remserv","locsens","remserv","nothing"
"997",1704,132,98600,855,FALSE,0,102490,0,0,-1,0,0,-1,1704,2,0,1,3,6,1,4,1,"wash","lochouse","remopti","cotv","remserv","opti"
"998",1705,132,98600,855,FALSE,0,102500,0,-1,-1,0,0,-1,1705,2,0,0,2,5,3,3,2,"hvac","alert","locreco","coassis","locally","reco"
"999",1706,132,98600,855,FALSE,0,102510,0,-2,0,-1,-1,-1,1706,2,0,1,6,9,0,7,3,"tv","preshouse","remserv","cam","remserv","nothing"
"1000",1707,132,98600,855,FALSE,0,102520,0,-2,-2,-2,-2,-1,1707,2,0,1,1,0,0,10,4,"refr","preshouse","remrecoshr","cosecu","share","reco"
"1001",1708,132,98600,855,FALSE,0,102530,0,-2,-2,-2,-2,-2,1708,2,0,0,2,1,1,11,5,"hvac","lochouse","remshr","corefri","share","nothing"
"1002",1709,132,98600,855,FALSE,0,102540,0,0,1,0,0,-1,1709,2,0,0,5,8,3,6,6,"assis","alert","remreco","locsens","remserv","reco"
"1003",1710,132,98600,855,FALSE,0,102550,0,0,0,0,0,-1,1710,2,0,0,7,2,0,0,7,"alarm","preshouse","locally","cohvac","locally","nothing"
"1004",1711,132,98600,855,FALSE,0,102560,0,-2,-2,-2,-2,-2,1711,2,0,0,7,10,2,8,8,"alarm","opauto","remoptishr","micro","share","opti"
"1005",1712,132,98600,855,FALSE,0,102570,0,0,0,0,0,-1,1712,2,0,1,0,3,1,1,9,"secu","lochouse","locopti","cowash","locally","opti"
"1006",1713,132,98600,855,FALSE,0,102580,0,-2,-2,-2,-2,-2,1713,2,0,0,0,11,3,9,10,"secu","alert","reminsishr","watch","share","insight"
"1007",1714,132,98600,855,FALSE,0,102590,0,0,0,0,0,-1,1714,2,0,0,4,7,2,5,11,"light","opauto","reminsi","coalarm","remserv","insight"
"1008",1715,132,98600,855,FALSE,0,102600,0,0,-1,0,0,-1,1715,2,0,0,1,4,2,2,12,"refr","opauto","locinsi","colight","locally","insight"
"1009",1743,135,72209,937,FALSE,0,112330,1,2,3,2,2,2,1743,2,1,0,6,8,3,8,1,"tv","alert","remoptishr","locsens","share","opti"
"1010",1744,135,72209,937,FALSE,0,112340,0,-1,-2,0,0,-1,1744,2,1,0,7,9,0,9,2,"alarm","preshouse","reminsishr","cam","share","insight"
"1011",1745,135,72209,937,FALSE,0,112350,1,1,3,2,2,3,1745,2,1,1,0,10,1,10,3,"secu","lochouse","remrecoshr","micro","share","reco"
"1012",1746,135,72209,937,FALSE,0,112360,1,1,2,1,2,3,1746,2,1,1,5,7,1,7,4,"assis","lochouse","remserv","coalarm","remserv","nothing"
"1013",1747,135,72209,937,FALSE,0,112370,1,2,1,2,3,3,1747,2,1,0,1,3,0,3,5,"refr","preshouse","locreco","cowash","locally","reco"
"1014",1748,135,72209,937,FALSE,0,112380,1,2,3,2,3,2,1748,2,1,0,4,6,0,6,6,"light","preshouse","remreco","cotv","remserv","reco"
"1015",1749,135,72209,937,FALSE,0,112390,1,2,2,2,2,3,1749,2,1,0,1,11,2,11,7,"refr","opauto","remshr","watch","share","nothing"
"1016",1750,135,72209,937,FALSE,0,112400,1,2,1,3,2,2,1750,2,1,0,3,5,3,5,8,"wash","alert","reminsi","coassis","remserv","insight"
"1017",1751,135,72209,937,FALSE,0,112410,1,1,2,2,3,2,1751,2,1,1,2,4,2,4,9,"hvac","opauto","remopti","colight","remserv","opti"
"1018",1752,135,72209,937,FALSE,0,112420,1,2,1,2,3,2,1752,2,1,0,0,2,3,2,10,"secu","alert","locinsi","cohvac","locally","insight"
"1019",1753,135,72209,937,FALSE,0,112430,1,3,2,3,3,3,1753,2,1,0,6,0,1,0,11,"tv","lochouse","locally","cosecu","locally","nothing"
"1020",1754,135,72209,937,FALSE,0,112440,1,1,2,3,2,3,1754,2,1,1,7,1,2,1,12,"alarm","opauto","locopti","corefri","locally","opti"
"1021",1756,136,83775,886,FALSE,0,106210,0,-3,0,-2,-3,0,1756,2,0,1,6,6,0,9,1,"tv","preshouse","reminsishr","cotv","share","insight"
"1022",1757,136,83775,886,FALSE,0,106220,0,-2,-2,-3,-2,-2,1757,2,0,0,4,4,1,7,2,"light","lochouse","remserv","colight","remserv","nothing"
"1023",1758,136,83775,886,FALSE,0,106230,0,-2,-2,-2,-2,-3,1758,2,0,0,0,8,2,11,3,"secu","opauto","remshr","locsens","share","nothing"
"1024",1759,136,83775,886,FALSE,0,106240,0,-1,1,-2,-2,-2,1759,2,0,1,5,9,1,0,4,"assis","lochouse","locally","cam","locally","nothing"
"1025",1760,136,83775,886,FALSE,0,106250,0,-1,0,0,0,0,1760,2,0,0,5,5,3,8,5,"assis","alert","remoptishr","coassis","share","opti"
"1026",1761,136,83775,886,FALSE,0,106260,1,1,2,1,1,0,1761,2,0,0,6,10,2,1,6,"tv","opauto","locopti","micro","locally","opti"
"1027",1762,136,83775,886,FALSE,0,106270,0,0,-1,0,-1,1,1762,2,0,1,0,0,0,3,7,"secu","preshouse","locreco","cosecu","locally","reco"
"1028",1763,136,83775,886,FALSE,0,106280,1,3,3,1,2,3,1763,2,0,0,7,11,3,2,8,"alarm","alert","locinsi","watch","locally","insight"
"1029",1764,136,83775,886,FALSE,0,106290,1,-1,0,1,0,0,1764,2,0,0,2,2,3,5,9,"hvac","alert","reminsi","cohvac","remserv","insight"
"1030",1765,136,83775,886,FALSE,0,106300,1,0,0,-2,1,0,1765,2,0,0,1,1,2,4,10,"refr","opauto","remopti","corefri","remserv","opti"
"1031",1766,136,83775,886,FALSE,0,106310,0,-2,-2,-2,-2,0,1766,2,0,0,7,7,1,10,11,"alarm","lochouse","remrecoshr","coalarm","share","reco"
"1032",1767,136,83775,886,FALSE,0,106320,0,-2,-2,-2,-1,0,1767,2,0,1,3,3,0,6,12,"wash","preshouse","remreco","cowash","remserv","reco"
"1033",1795,139,94629,498,FALSE,0,59650,1,2,2,2,3,2,1795,1,0,0,5,5,1,0,1,"assis","lochouse","locally","coassis","locally","nothing"
"1034",1796,139,94629,498,FALSE,0,59660,1,2,2,3,3,2,1796,1,0,1,6,6,2,1,2,"tv","opauto","locopti","cotv","locally","opti"
"1035",1797,139,94629,498,FALSE,0,59670,1,1,2,1,1,2,1797,1,0,0,2,10,3,5,3,"hvac","alert","reminsi","micro","remserv","insight"
"1036",1798,139,94629,498,FALSE,0,59680,0,-2,1,-2,-2,-1,1798,1,0,0,5,1,3,8,4,"assis","alert","remoptishr","corefri","share","opti"
"1037",1799,139,94629,498,FALSE,0,59690,1,1,1,2,2,2,1799,1,0,0,3,11,0,6,5,"wash","preshouse","remreco","watch","remserv","reco"
"1038",1800,139,94629,498,FALSE,0,59700,1,2,2,2,1,2,1800,1,0,1,1,9,2,4,6,"refr","opauto","remopti","cam","remserv","opti"
"1039",1801,139,94629,498,FALSE,0,59710,0,-3,1,-2,-2,-3,1801,1,0,0,6,2,0,9,7,"tv","preshouse","reminsishr","cohvac","share","insight"
"1040",1802,139,94629,498,FALSE,0,59720,0,2,-2,1,1,-1,1802,1,0,0,0,8,0,3,8,"secu","preshouse","locreco","locsens","locally","reco"
"1041",1803,139,94629,498,FALSE,0,59730,0,-2,2,-2,-2,1,1803,1,0,1,4,0,1,7,9,"light","lochouse","remserv","cosecu","remserv","nothing"
"1042",1804,139,94629,498,FALSE,0,59740,1,3,3,2,3,2,1804,1,0,0,7,7,3,2,10,"alarm","alert","locinsi","coalarm","locally","insight"
"1043",1805,139,94629,498,FALSE,0,59750,0,-2,-1,-3,-3,-3,1805,1,0,0,0,4,2,11,11,"secu","opauto","remshr","colight","share","nothing"
"1044",1806,139,94629,498,FALSE,0,59760,0,-3,1,-3,-3,-2,1806,1,0,1,7,3,1,10,12,"alarm","lochouse","remrecoshr","cowash","share","reco"
"1045",1808,140,68858,1055,TRUE,0,126490,0,-1,-2,-3,-1,-2,1808,2,2,0,1,0,0,2,1,"refr","preshouse","locinsi","cosecu","locally","insight"
"1046",1809,140,68858,1055,TRUE,0,126500,0,-1,-3,-3,-3,-3,1809,2,2,0,2,9,3,11,2,"hvac","alert","remshr","cam","share","nothing"
"1047",1810,140,68858,1055,TRUE,0,126510,1,1,1,0,1,1,1810,2,2,1,6,5,2,7,3,"tv","opauto","remserv","coassis","remserv","nothing"
"1048",1811,140,68858,1055,TRUE,0,126520,0,-3,-3,-3,-2,0,1811,2,2,0,7,6,0,8,4,"alarm","preshouse","remoptishr","cotv","share","opti"
"1049",1812,140,68858,1055,TRUE,0,126530,0,-3,-3,0,-3,0,1812,2,2,0,0,7,1,9,5,"secu","lochouse","reminsishr","coalarm","share","insight"
"1050",1813,140,68858,1055,TRUE,0,126540,1,1,1,1,1,-1,1813,2,2,0,4,3,0,5,6,"light","preshouse","reminsi","cowash","remserv","insight"
"1051",1814,140,68858,1055,TRUE,0,126550,0,0,0,1,1,-1,1814,2,2,0,2,1,1,3,7,"hvac","lochouse","locreco","corefri","locally","reco"
"1052",1815,140,68858,1055,TRUE,0,126560,1,1,-1,1,0,1,1815,2,2,0,5,4,1,6,8,"assis","lochouse","remreco","colight","remserv","reco"
"1053",1816,140,68858,1055,TRUE,0,126570,1,0,1,1,0,-1,1816,2,2,1,1,8,2,10,9,"refr","opauto","remrecoshr","locsens","share","reco"
"1054",1817,140,68858,1055,TRUE,0,126580,1,3,3,-1,3,1,1817,2,2,1,0,11,3,1,10,"secu","alert","locopti","watch","locally","opti"
